Date;Code;Close;Open;Low;High;Bid;Ask;WeightedAverage;Amount;Volume;NumberOfTrades
04.08.2020;СберИОС187;90,86;90,86;90,86;90,86;90,9;93,2;90,86;1;908,6;1
04.08.2020;СберИОС188;91,2;91,2;91,2;91,2;91,3;93,6;91,2;29;26448;3
04.08.2020;Газпнф3P2R;104,8;105,15;104,78;105,15;104,79;104,8;104,81;4634;4856698,8;40
04.08.2020;СберИОС174;;;;;95,6;;;0;0;0
04.08.2020;ВТБ Б-1-48;100,69;100,46;100,46;100,74;100,5;100,69;100,57;84;84481,9;16
04.08.2020;ОткрФКБИО4;;;;;89;102;;0;0;0
04.08.2020;СберИОС189;96,75;97;96,75;97;96,75;97;96,94;4;3877,5;3
04.08.2020;ТрансмхПБ4;104;104,6;104;104,6;102,44;104;104,6;1221;1277118;3
04.08.2020;ТомскАдм 7;103,99;104;103,15;104;103,16;103,9;103,28;115;118766,9;5
04.08.2020;СолЛизБО06;96,92;96,63;96,62;96,92;96,64;96,92;96,71;148;143128,6;41
04.08.2020;РоялКапБО3;100,1;100,01;100,01;100,17;100,1;100,12;100,14;227;227319,6;17
04.08.2020;Татнфт1P1;102,79;102,6;102,53;102,93;102,58;102,8;102,71;94;96544,7;26
04.08.2020;ЗавдКЭС1P1;100,93;100,84;100,7;100,96;100,71;100,92;100,82;157;158288,2;18
04.08.2020;РОССИУМ1P3;;;;;80;;;0;0;0
04.08.2020;СберИОС193;90,03;91,92;89,93;91,92;90,02;91,09;91,13;34;30984,9;15
04.08.2020;Автодор2Р5;102,79;102,8;102,41;102,8;102,41;102,8;102,74;1998;2052729,7;14
04.08.2020;КВС БО-01;;;;;90;;;0;0;0
04.08.2020;СОПФ ФПФ 1;;;;;85,01;135,74;;0;0;0
04.08.2020;ВТБ Б-1-11;;;;;99;;;0;0;0
04.08.2020;ИА ДОМ13P2;106,31;106,21;106,21;106,31;106;106,31;106,21;30001;26197676,76;2
04.08.2020;ЭНКО 1P01;100;100,04;99,66;100,2;99,9;100,05;100,01;169;126764,85;8
04.08.2020;Магнит3Р05;102,47;101,86;101,85;102,47;101,91;102,45;102,27;37;37790,9;5
04.08.2020;МТС 1P-13;102,25;101,99;101,91;102,29;101,98;102,25;102,11;222;226673,8;26
04.08.2020;УниверИПИФ;;;;;;;;0;0;0
04.08.2020;ПервыйИПИФ;;;;;;;;0;0;0
04.08.2020;СибКХП 1P1;100,04;100;99,99;100,09;100;100,08;100,01;102;102013,8;21
04.08.2020;ВсИнстрБО2;103,99;104;103,52;104;103,59;103,97;103,86;69;71661,5;24
04.08.2020;МосОб34013;102,5;101,92;101,5;102,5;102,5;103,5;102,01;40;40805,2;4
04.08.2020;ИА ДОМ 4P1;;;;;90;;;0;0;0
04.08.2020;СберИОС192;;;;;100,9;102,5;;0;0;0
04.08.2020;СберИОС191;;;;;103;104,1;;0;0;0
04.08.2020;FXRW ETF;1,0026;0,9987;0,98;1,0068;1,0022;1,0026;1,001;7844690;7852145,48;2897
04.08.2020;FXWO ETF;1,4876;1,47;1,4652;1,4971;1,4876;1,488;1,4899;6714353;9998028,82;4010
04.08.2020;СберИОС201;93,7;93,7;93,7;93,7;93,8;96,1;93,7;102;95574;3
04.08.2020;СберИОС204;;;;;101,5;104,6;;0;0;0
04.08.2020;ОбувьРосБ7;;;;;;;;0;0;0
04.08.2020;VTBM ETF;1,0259;1,026;1,0259;1,026;1,0259;1,026;1,026;29306110;30067797,65;1209
04.08.2020;СберИОС205;;;;;96,7;98,1;;0;0;0
04.08.2020;СберИОС207;;;;;93,2;;;0;0;0
04.08.2020;ВТБ Б-1-49;100,4;100,36;100,25;100,56;100,35;100,48;100,44;5774;5799389,1;39
04.08.2020;СберИОС206;;;;;98,3;;;0;0;0
04.08.2020;Сбер Sb15R;101,86;101,95;101,5;101,95;101,71;101,86;101,94;15285;15562894,2;71
04.08.2020;ЛТрейд 1P1;100,78;100,9;100,75;100,96;100,81;100,95;100,86;842;849263,3;80
04.08.2020;СберИОС200;89,89;88,4;88,4;89,89;88,8;89,89;88,58;1110;983230,9;6
04.08.2020;СберИОС216;;;;;102,6;103,69;;0;0;0
04.08.2020;ОФЗ 24021;99;99,002;98,95;99,1;98,912;99;99,001;195044;193094798,06;130
04.08.2020;СУЭК-Ф1P5R;101,17;101,68;101,11;101,68;101,12;101,29;101,33;2662;2697438;26
04.08.2020;ФСК ЕЭС1Р4;103,09;102,4;102,4;103,1;102,54;103,09;103,1;512;527848,7;9
04.08.2020;СберИОС202;96,3;94,5;94;96,3;94,1;96,39;94,21;545;513419;7
04.08.2020;СберИОС212;;;;;90,9;93,2;;0;0;0
04.08.2020;Сегежа1P1R;99,99;100,01;99,98;100,01;99,98;99,99;100;28708;28707148,7;394
04.08.2020;СберИОС199;101,2;101,2;101,2;101,2;100,64;101,2;101,2;10;10120;1
04.08.2020;ГТЛК1520 2;;;;;96;;;0;0;0
04.08.2020;СберИОС208;94,9;94,9;94,9;94,9;95,3;95,5;94,9;108;102492;1
04.08.2020;ETLN-гдр;110,92;111;110,1;111,2;110,9;110,92;110,68;265559;29393262,38;2465
04.08.2020;РСХБ Б02RP;101,01;101,39;101,01;101,39;101;101,37;101,16;35;35405,4;9
04.08.2020;ЛенэнерБО3;102,99;101,5;101,5;102,99;102,9;102,99;102,84;10;10284,1;2
04.08.2020;ЛенэнерБО4;103;101;98,98;109,99;100;103;103,33;12;12399,3;10
04.08.2020;СберИОС210;99;98,4;98,4;99;98,7;99,1;98,62;2820;2781130;5
04.08.2020;Рф-МосБгф;;;;;16700;18950;;0;0;0
04.08.2020;ВитаЛайнБ1;101,65;101,7;101,3;101,7;101,61;101,65;101,57;1410;1432112,2;50
04.08.2020;СберИОС209;96,6;96,6;93,51;96,6;96,7;98;95,06;996;946778,7;6
04.08.2020;СберИОС203;97,7;97,7;97,7;97,7;97,9;100,2;97,7;200;195400;2
04.08.2020;СберИОС214;;;;;98,7;99,8;;0;0;0
04.08.2020;СберИОС215;;;;;96,5;98,8;;0;0;0
04.08.2020;МКБ П12;100,29;100,29;100,29;100,29;100,29;101,79;100,29;735;737131,5;17
04.08.2020;МКБ П11;95,59;95,6;95,59;95,6;95,59;95,72;95,59;582;556335;13
04.08.2020;МЕТАЛИНБ04;101,38;101,46;100,9;101,46;101,2;101,38;101,19;566766;573482250,6;41
04.08.2020;СберИОС213;91,9;93,51;91,9;93,51;92,1;92,69;92,7;1002;928889;9
04.08.2020;ТрансФ2P01;;;;;80;;;0;0;0
04.08.2020;ОПИФФридСИ;;;;;21450;21700;;0;0;0
04.08.2020;АккордФ 01;;;;;61,54;;;0;0;0
04.08.2020;ВТБ Б-1-51;92;92;92;92;91,23;93,99;92;5;4600;1
04.08.2020;ВТБ Б-1-53;97,27;97,11;97;98,45;97,45;98,4;97,25;1147;1115488,3;19
04.08.2020;ВТБ Б-1-52;97,02;97,35;95,35;97,88;97,02;97,46;97,12;225;218528,6;20
04.08.2020;Ростел2P3R;101,81;102;101,81;102;101,89;102;101,99;18;18358,1;11
04.08.2020;СберИОС217;;;;;95,7;98;;0;0;0
04.08.2020;ЭН+ГРУП ао;704,5;733,5;703,5;733,5;704;704,5;716;32846;23520120;753
04.08.2020;ОФЗ 25084;101,999;102,109;101,82;102,109;101,902;101,999;101,902;5695;5808785,74;47
04.08.2020;Ростел2P2R;102,5;102,82;102,1;102,82;102,34;102,5;102,51;224;229612,6;23
04.08.2020;МТС 1P-14;102,25;102,15;102;102,28;102,03;102,25;102,22;3048;3115670,6;108
04.08.2020;СберИОС211;101,7;98,89;98,89;101,7;101,9;103;101,53;12653;12846051;19
04.08.2020;КАМАЗ БОП6;100,29;100,29;100,29;100,29;99,79;100,29;100,29;10;10029;3
04.08.2020;ЛомМасБОП7;90,01;89,02;89,02;90,91;90,01;90,97;89,62;119;106649,5;20
04.08.2020;ВТБ Б-1-50;100,45;100,48;100,45;100,53;100,45;100,54;100,5;267;268333,9;8
04.08.2020;СберИОС221;99,6;99,6;99,6;99,6;99,7;102;99,6;1000;996000;1
04.08.2020;СберИОС220;103;106,59;103;106,59;102,8;103,89;103;1220;1256635,9;4
04.08.2020;ОткрФКБИО5;;;;;85;98;;0;0;0
04.08.2020;РОЛЬФ 1Р02;99,94;99,85;99,8;99,94;99,9;99,94;99,9;3265;3261585,6;116
04.08.2020;ГТЛК 1P-16;99,69;99,3;99,3;99,7;99,51;99,68;99,69;410945;409690408,6;55
04.08.2020;СберИОС224;99,5;99,5;99,5;99,5;99,7;102;99,5;51;50745;1
04.08.2020;ЗЕНИТБО1Р7;;;;;90;102;;0;0;0
04.08.2020;ЗЕНИТБО1Р6;;;;;90;;;0;0;0
04.08.2020;Газпнф3P3R;;;;;101,2;101,85;;0;0;0
04.08.2020;BCSALORLV2;100;100;100;100;90,07;100;100;8;600000;1
04.08.2020;СберИОС225;100,01;100,01;100,01;100,01;100,16;100,89;100,01;5;5000,5;1
04.08.2020;VTBX ETF;109,7;109,35;109;109,85;109,6;109,7;109,4;85374;9339810,75;1216
04.08.2020;СберИОС226;;;;;99,9;104;;0;0;0
04.08.2020;ОткрФКБП6;;;;;97,28;101,5;;0;0;0
04.08.2020;СберИОС230;103,4;102,6;102,6;103,42;102,54;105,78;103,35;24727;25556518,1;32
04.08.2020;ВТБ Б-1-55;;;;;93,02;98,6;;0;0;0
04.08.2020;ЛЕГЕНДА1P2;99,9;100,85;99,75;100,85;99,9;99,91;99,86;2693;2689317,3;203
04.08.2020;ВТБ Б-1-56;97,84;97,84;97,84;97,84;97,82;97,84;97,84;1;978,4;1
04.08.2020;УрКаПБО6P;101,92;101,99;101,81;102;101,8;101,92;101,93;2830;2884758,6;44
04.08.2020;СберИОС227;;;;;104,3;;;0;0;0
04.08.2020;Самолет1P8;103;103,2;102,76;103,2;102,99;103;103;5362;5522592,4;204
04.08.2020;РЖД 1Р-18R;100,05;100,05;100,05;100,05;100,02;101;100,05;5;5002,5;1
04.08.2020;МоторТ1Р02;102,23;102,1;102,01;102,24;102,11;102,23;102,16;59;60274,1;15
04.08.2020;СберИОС223;;;;;104,4;;;0;0;0
04.08.2020;СберИОС219;;;;;102,4;104,7;;0;0;0
04.08.2020;СберИОС218;;;;;102;104,1;;0;0;0
04.08.2020;Магнит2Р01;101,45;101,4;101,2;101,45;101,27;101,45;101,35;17991;18233801;19
04.08.2020;VTBU ETF;3920;3902;3889;3945,5;3920;3925,5;3939,5;186;728738,5;40
04.08.2020;СберИОС231;105,9;105,9;105,9;105,9;105,8;109,08;105,9;701;742359;1
04.08.2020;ИНГРАД 2P2;;;;;99,9;;;0;0;0
04.08.2020;ДДёнерБОП2;101,92;100,45;100,45;102,22;101,91;102,17;101,51;43;436487;21
04.08.2020;Брус 1P01;98,03;98,47;98,03;98,75;98,49;98,57;98,45;10593;10428789,6;497
04.08.2020;iРОСНАН2P2;;;;;90;;;0;0;0
04.08.2020;СберИОС232;105;105;105;105;105,4;108,1;105;400;420000;2
04.08.2020;СберИОС237;101,5;101,5;101,5;101,5;101,6;103,89;101,5;500;507500;1
04.08.2020;СберИОС233;108,7;108,7;108,69;108,7;108,66;110,89;108,7;10903;11851560,7;14
04.08.2020;СИЛ 1P01;101,75;101,75;101,75;101,75;101,5;101,75;101,75;3;2798,22;2
04.08.2020;ВТБ Б-1-58;;;;;104,05;111,99;;0;0;0
04.08.2020;ВТБ Б-1-59;;;;;104,51;144,52;;0;0;0
04.08.2020;ИА ДОМ 5P1;100,7;100,7;100,7;100,7;100,7;101,1;100,7;506;457273,18;1
04.08.2020;СберИОС239;109,5;109,5;109,5;109,5;109,8;110,89;109,5;200;219000;1
04.08.2020;АйДиЭфБ02;99,99;99,99;99,98;99,99;99,98;99,99;99,99;730;729924,2;20
04.08.2020;РНКБ 01;;;;;100,55;100,7;;0;0;0
04.08.2020;СФО ИК Ф02;;;;;62,53;;100;0;0;0
04.08.2020;ВТБ Б-1-62;100,46;100,61;100,46;100,61;100,46;100,56;100,48;321;322536;16
04.08.2020;BCSALORPT;79,5;79,5;79,5;79,5;78;83;79,5;1;79500;1
04.08.2020;РоссЮг ао;0,05;0,04985;0,04985;0,05025;0,04995;0,05;0,05005;6420000;321288,5;86
04.08.2020;РоссЮг БО2;;;;;86,17;;;0;0;0
04.08.2020;СберИОС229;;;;;112,3;114,39;111,8;0;0;0
04.08.2020;СберИОС234;;;;;102;;;0;0;0
04.08.2020;ГрузЦ БОП4;109,9;108,89;108,87;109,9;109,04;109,9;109,03;80;872229;15
04.08.2020;BCS06/25-4;100;99,5;99,5;100;99,01;99,99;99,83;3;299490;3
04.08.2020;СберИОС240;100,3;100,3;100,3;100,3;100,2;101,3;100,3;2;2006;1
04.08.2020;ВТБ Б-1-54;102,78;102,78;102,78;102,78;102,78;106,99;102,78;30;30834;1
04.08.2020;ВТБ Б-1-60;;;;;100,92;103,98;;0;0;0
04.08.2020;ВТБ Б-1-65;;;;;102,69;140;;0;0;0
04.08.2020;Калита1P1;104,49;104,54;103,96;104,92;104,5;104,83;104,63;652;682155,7;77
04.08.2020;РОСНАНО2P4;100,87;100,83;100,83;101,17;100,86;101,13;100,96;102;102980,5;17
04.08.2020;СберИОС246;105;105;105;105;105,2;106,1;105;10448;10970400;11
04.08.2020;СберИОС243;;;;;99,8;102,1;;0;0;0
04.08.2020;СберИОС244;101;101;101;101;101,1;104,19;101;5000;5050000;5
04.08.2020;СберИОС247;;;;;100;100,8;;0;0;0
04.08.2020;СберИОС242;;;;;105,5;107,8;;0;0;0
04.08.2020;ОФЗ 29013;;;;;;;;0;0;0
04.08.2020;ЛомМасБОП8;91,2;91,64;91,2;92,14;91,01;92,14;91,85;128;117564,4;34
04.08.2020;СберИОС251;100,1;98,76;98,76;100,1;100,1;100,8;99,03;5;4951,4;2
04.08.2020;СберИОС250;102,2;102,2;102,2;102,2;102,4;104,7;102,2;2;2044;2
04.08.2020;ЕврХимБ1Р7;;;;;90;;;0;0;0
04.08.2020;СберИОС245;103,6;103,6;103,6;103,6;104,3;106,59;103,6;302;312872;3
04.08.2020;СберИОС252;100,1;100,09;100,09;100,1;98;100,1;100,09;11;11010;3
04.08.2020;ИКС5ФинP10;;;;;102,12;138;;0;0;0
04.08.2020;ЕврХимБ1Р8;107,1;107,15;107,05;107,15;107,05;107,1;107,06;1829;1958204,5;5
04.08.2020;ВТБ Б-1-57;;;;;96,75;99,84;;0;0;0
04.08.2020;ВТБ Б-1-61;103,85;103,85;103,85;103,85;103,85;109,89;103,85;100;103850;2
04.08.2020;Россети СК;25,9;25,98;25,9;26;25,9;25,98;25,92;2540;65847,6;20
04.08.2020;ЕАБР 1P-06;;;;;90,02;;;0;0;0
04.08.2020;ТМК 1P01;103,75;103,85;103,5;103,85;103,75;103,89;103,77;5682;5896317;9
04.08.2020;РЖД 1Р-19R;;;;;90,02;;;0;0;0
04.08.2020;СберИОС248;;;;;103,4;104,5;;0;0;0
04.08.2020;СберИОС241;;;;;107,9;109;;0;0;0
04.08.2020;Ростел2P4R;103,25;103,25;103,25;103,25;102,85;103,25;103,25;4919;5078867,5;2
04.08.2020;РЖД 1Р-20R;105,9;105,71;105,71;106,35;105,9;105,98;106,33;56293;59856799,8;30
04.08.2020;ВТБ Б-1-63;100,5;100,49;100,21;100,5;100,29;100,48;100,47;3193;3207994,9;40
04.08.2020;СовкЛиз1P1;102,49;102,36;102,36;102,5;102,28;102,5;102,44;132;135222,5;9
04.08.2020;ФСК ЕЭС1Р5;;;;;90;;;0;0;0
04.08.2020;СовкомБОП2;100,69;100,01;100,01;100,69;100,01;100,69;100,03;38;38010,6;3
04.08.2020;Магнит2Р02;102,74;102,6;102,59;102,74;102,2;102,75;102,6;457;468883,3;7
04.08.2020;МежИнБ01P2;;;;;103,05;105,5;;0;0;0
04.08.2020;МежИнБ01P3;;;;;90;;;0;0;0
04.08.2020;РоссетБ1Р2;;;;;94,02;;;0;0;0
04.08.2020;ДетМир БО6;101,95;101,22;101,22;102;101,95;102;101,96;7309;7452423,4;25
04.08.2020;ВТБ Б-1-66;102,86;102,86;102,86;105,45;102,86;109;103,1;3881;4001184,5;8
04.08.2020;ВТБ Б-1-67;100,85;101;100,85;101,01;100,85;104,98;100,86;506;510332,9;11
04.08.2020;Беларусь07;100,01;100;99,97;100,15;100,01;100,02;100;30031;30030812,9;788
04.08.2020;BCS GMp5;;;;;;;;0;0;0
04.08.2020;КОБР-33;;;;;;;;0;0;0
04.08.2020;ОФЗ 26233;100,984;101,399;100,77;101,399;100,97;100,984;100,855;523808;528285834,43;314
04.08.2020;МТС 1P-15;102;101,85;101,2;102,3;102;102,3;102,3;1234;1262336,4;11
04.08.2020;МТС 1P-16;;;;;90,02;;;0;0;0
04.08.2020;ЧЗПСНП БП2;100,07;100,21;100,05;100,22;100,07;100,08;100,17;4268;4275386,4;50
04.08.2020;МФКузбас17;105,5;105,49;105,49;105,5;104,05;105,5;105,5;200;210999,7;3
04.08.2020;ВБРР 1P-04;101,5;101,49;101,49;101,5;95,65;101,5;101,5;76;77137,1;2
04.08.2020;ВТБ Б-1-68;98,21;100;98,21;100;98,21;99,98;98,81;15;14821;3
04.08.2020;ВТБ Б-1-69;;;;;96,13;99;;0;0;0
04.08.2020;Промсвб3;;;;;90;;;0;0;0
04.08.2020;Промсвб5;;;;;85;;;0;0;0
04.08.2020;Промсвб4;;;;;85;100;;0;0;0
04.08.2020;МежИнБ01P4;103;103;103;103;101,5;109,46;103;1;1030;1
04.08.2020;Якут-35014;101,17;101,17;101,17;101,17;101,1;102,35;101,17;4;4046,8;1
04.08.2020;Шевченк1Р2;100,7;100,47;100,47;100,7;100,61;100,7;100,56;1161;1167550,1;67
04.08.2020;БелОб34014;100,5;100,1;100;100,7;98,1;100,5;100,59;1059;1065241,2;9
04.08.2020;АЛРОСА Б06;100,15;100,15;100,15;100,15;99;100,15;100,15;32;32048;3
04.08.2020;АЛРОСА Б07;100;100;100;100;99,46;100,15;100;11;11000;2
04.08.2020;АЛРОСА Б05;100,15;100,15;100,15;100,15;98,1;100,15;100,15;1;1001,5;1
04.08.2020;АЛРОСА Б04;;;;;94,76;100,15;;0;0;0
04.08.2020;АЛРОСА Б03;100,15;100,15;100,15;100,15;92,02;100,15;100,15;16;16024;4
04.08.2020;Магнит2Р03;101;104;100;104;100,1;101;100,96;159;160530;3
04.08.2020;RCMX ETF;1097,7;1096,7;1088,6;1098,9;1094;1097,7;1094;497;543701,5;77
04.08.2020;iСЛТ001P03;106;105,99;105,99;106;105,9;106;106;33;34979,8;6
04.08.2020;СовкмFIZL2;102,49;100;100;102,49;101;102,49;102,08;12;12249;2
04.08.2020;ВТБ Б-1-70;101,19;100;96,48;101,19;101,19;101,87;100;737;737016,4;5
04.08.2020;ВТБ Б-1-71;98;101,94;97,26;101,94;97,5;99,99;98,36;25;24591;5
04.08.2020;РКССочиБ01;100,24;100,28;100,12;100,29;100,23;100,24;100,25;1973;1977842;129
04.08.2020;ТрансмхПБ5;;;;;99,99;100,5;;0;0;0
04.08.2020;Систем1P13;99,94;99,85;99,85;99,94;99,91;99,94;99,94;2612;2610431;6
04.08.2020;ТрансФ2P02;;;;;85;;;0;0;0
04.08.2020;СберИОС254;100,7;98,2;98,2;100,7;100,9;101,18;100,56;11879;11945728;22
04.08.2020;СибурХ Б01;;;;;99,3;100;;0;0;0
04.08.2020;СибурХ Б02;100,2;100,2;100,2;100,2;99,71;100,2;100,2;5000;5010000;1
04.08.2020;ВТБ Б-1-64;100,01;99,91;99,91;100,2;100,01;100,12;100,06;2568;2569619,5;34
04.08.2020;ИКС5ФинP11;;;;;90,1;100,4;;0;0;0
04.08.2020;СберИОС253;102;99;99;102;102;103;101,43;24631;24983103,3;47
04.08.2020;СберИОС255;98,6;99,25;98,6;99,25;99;99,69;98,71;10;9870,5;3
04.08.2020;ЕАБР 1P-07;;;;;99,9;100,06;;0;0;0
04.08.2020;ЭконЛиз1P2;98,58;98,63;98,58;98,63;98,58;98,63;98,62;349;344195,2;21
04.08.2020;Росбанк2P7;;;;;100,05;100,6;;0;0;0
04.08.2020;СберИОС260;;;;;103,7;;;0;0;0
04.08.2020;СберИОС257;;;;;104,6;;;0;0;0
04.08.2020;ГТЛК 1P-17;101,3;101,29;100,95;101,3;101,24;101,3;101,3;14907;15100600,7;48
04.08.2020;ETF AKMB;1,0222;1,0221;1,0179;1,0229;1,0221;1,0222;1,0223;430760;440474,91;723
04.08.2020;ВТБ Б-1-72;;;;;99;99,9;;0;0;0
04.08.2020;ВТБ Б-1-73;;;;;98,52;109;;0;0;0
04.08.2020;ГазпромКP3;99,7;99,75;99,4;99,75;99,25;99,7;99,48;5369;5340813;7
04.08.2020;ГазпромКP4;100,4;103,5;100,4;103,5;99,5;100,4;102,47;3;3074;3
04.08.2020;РитйлБФ1P1;100,5;100,71;100,4;100,71;100,46;100,5;100,47;8251;8290168,3;270
04.08.2020;АЛЬФА-Б2Р6;;;;;99,37;100,74;;0;0;0
04.08.2020;Лента Б1P4;101,5;101,4;101,4;101,5;101,4;101,5;101,32;5002;5072029,9;19
04.08.2020;МЕТАЛИНБ10;99,5;99,5;99,5;99,5;98;99,5;99,5;2031;2020845;4
04.08.2020;БелОб34015;99,5;99,8;99,5;99,8;99,5;100;99,76;87;86791,5;13
04.08.2020;BCS06/25-5;;;;;97;;;0;0;0
04.08.2020;Сбер Sb16R;100,3;100,5;100,2;100,5;100,25;100,3;100,31;6598;6619134,9;38
04.08.2020;МТС 1P-17;100;102;100;102;99,78;102,1;100;20;20200,1;6
04.08.2020;МРСКЦП 1P1;;;;;98;100,05;;0;0;0
04.08.2020;МРСКЦе1P02;99,5;98,5;98,5;99,9;99,5;99,99;99,08;17;16844;6
04.08.2020;КОБР-34;;;;;;;;0;0;0
04.08.2020;ВТБ Б-1-74;102,38;102,38;102,38;102,38;102,38;109,53;102,38;254;260045,2;4
04.08.2020;ВТБ Б-1-75;97,43;97,43;97,43;97,43;98,05;101;97,43;199;193885,7;2
04.08.2020;РУСАБрБ2P1;99,85;99,85;99,5;99,85;99,8;99,85;99,72;14549;14507723,3;92
04.08.2020;КировЗд1Р1;102,4;101,7;101,7;102,4;102,36;102,4;102,27;200;204547,5;30
04.08.2020;ГТЛК 1P-18;104;104,62;103,72;105,6;104;105,92;104,04;241;250734,9;22
04.08.2020;ГТЛК 1P-19;105,12;106,14;105,12;106,59;105,05;105,96;106,11;296;314071,7;22
04.08.2020;Роснфт2P10;99,8;100,49;99,8;100,49;99,96;100,54;100,34;9;9030,3;2
04.08.2020;КАМАЗ БОП7;101,99;101,98;101,98;101,99;101,5;101,99;101,99;2;2039,7;2
04.08.2020;ДОМ 1P-8R;;;;;100,2;136,91;;0;0;0
04.08.2020;ПИФАльфаАП;303000;303000;303000;303000;;;303000;1;303000;1
04.08.2020;ОФЗ 26234;97,899;97,999;97,602;97,999;97,895;97,899;97,88;1062587;1040057849,93;102
04.08.2020;СберИОС256;;;;;100,4;101,5;;0;0;0
04.08.2020;РЕСОЛизБП3;100,95;101,08;100,81;101,08;100,94;100,96;100,96;860;868232,9;29
04.08.2020;СберИОС265;;;;;104,7;105,8;;0;0;0
04.08.2020;СберИОС266;;;;;103,7;105,3;;0;0;0
04.08.2020;СберИОС272;99,1;98,5;98,5;99,1;99,2;101,39;98,51;51;50241;2
04.08.2020;СберИОС273;96,53;98,5;96,53;98,5;98,3;100,6;97,32;2983;2903149,6;5
04.08.2020;МБЭС 1P-02;;;;;98;99,75;;0;0;0
04.08.2020;ВТБ Б-1-76;102,8;102,8;102,8;102,8;100,25;105,89;102,8;30;30840;1
04.08.2020;ВТБ Б-1-77;98,62;99;98,62;100;98,63;100;99,58;197;196169,8;10
04.08.2020;ОткрФКБИО8;91,5;90;90;91,5;90;98,95;90,74;355;322120;11
04.08.2020;РСЭКСМБ2Р2;;;;;99,5;100,05;;0;0;0
04.08.2020;Славнеф1Р1;99,95;99,9;99,88;99,95;99,9;99,95;99,88;100237;100116886,5;6
04.08.2020;Апт36,62P1;;;;;99,9;;;0;0;0
04.08.2020;BCS10/25;101,5;99;99;101,5;100;101,3;100,9;5;504500;4
04.08.2020;BCS GMf5;106,21;106,21;106,21;106,21;105,11;106,21;106,21;90;9558900;16
04.08.2020;УрожайБО01;101,4;101,49;101,4;101,57;101,32;101,56;101,51;403;409087,1;29
04.08.2020;ВЭБ 1P-19;100,95;101,47;100,95;101,47;100,94;100,95;100,87;4862;4913051,8;46
04.08.2020;ИА ДОМ15P2;;;;;99,6;100;;0;0;0
04.08.2020;РедСофт2P1;103,9;103,93;103,74;103,99;103,86;103,9;103,88;399;414467;65
04.08.2020;СберИОС270;101,9;101,2;101;101,9;101,9;102;101,31;37572;38063547;46
04.08.2020;ГПБ001P15P;;;;;90;;;0;0;0
04.08.2020;МосКред 15;;;;;104;104,75;;0;0;0
04.08.2020;ГПБ 01-АТ1;;;;;90;;;0;0;0
04.08.2020;РСХБ 31Т1;;;;;90;;;0;0;0
04.08.2020;РСХБ 11В1;106;106;106;106;105,0002;106;107,8182;1;78608,12;1
04.08.2020;ТКБМСП1 01;;;;;90;;;0;0;0
04.08.2020;РосДорБ 02;;;;;90;100;;0;0;0
04.08.2020;СГБ 01;;;;;;;;0;0;0
04.08.2020;СГБ 02;;;;;;;;0;0;0
04.08.2020;СГБ 03;;;;;;;;0;0;0
04.08.2020;АЛЬФА-БС01;112;112;112;112;111,25;112,25;112;1;11200000;1
04.08.2020;СФО БКС 03;;;;;71;;;0;0;0
04.08.2020;ВТБ Т2-3;;;;;102;107,05;;0;0;0
04.08.2020;РСХБ С01Е1;;;;;93,24;97;;0;0;0
04.08.2020;СФО БКС 01;;;;;70;;;0;0;0
04.08.2020;СФО СБ 01;;;;;81,4;;;0;0;0
04.08.2020;РуСол клВ;;;;;90;;;0;0;0
04.08.2020;РуСол клА;;;;;90;;;0;0;0
04.08.2020;РуСол клБ;;;;;98;102,5;;0;0;0
04.08.2020;Промсвб-15;;;;;;;;0;0;0
04.08.2020;Промсвб-16;;;;;;;;0;0;0
04.08.2020;Росагрл1Р1;101,6;102;101,6;102;101,6;102;102;2827;2883525;6
04.08.2020;ЭТС 1Р02;102,98;102,99;102,53;103;102,95;102,98;102,83;198;203844,7;18
04.08.2020;ТКБ-МФН-ип;;;;;;;;0;0;0
04.08.2020;Технологич;;;;;;;;0;0;0
04.08.2020;ПИФКап21в;;;;;;;;0;0;0
04.08.2020;ПИФОбГород;;;;;;;;0;0;0
04.08.2020;ПИФНевский;;;;;;;;0;0;0
04.08.2020;Электрон;;;;;;;;0;0;0
04.08.2020;ПИФВариант;;;;;;;;0;0;0
04.08.2020;ЗПИФПромИн;;;;;;;;0;0;0
04.08.2020;Прайм Недв;;;;;;;;0;0;0
04.08.2020;БАЙКАЛ ПИФ;;;;;;;;0;0;0
04.08.2020;ПИФЕврообл;;;;;;;;0;0;0
04.08.2020;ИПГПБУАЕО+;;;;;2960;3100;;0;0;0
04.08.2020;СберАрБиз3;;;;;995;1000;;0;0;0
04.08.2020;ИПИФМирИнв;;;;;;;;0;0;0
04.08.2020;ГПБУАЕОбИП;;;;;1320;1380;;0;0;0
04.08.2020;ГПБУАМОбИП;;;;;1270;1330;;0;0;0
04.08.2020;iпре-АйПиО;;;;;;;;0;0;0
04.08.2020;Джи-гр 1Р1;101,85;102,31;101,5;102,4;101,75;101,85;101,78;3531;3593968,6;59
04.08.2020;СберИОС267;98,2;98,2;98,2;98,2;98,2;98,5;98,2;30;29460;3
04.08.2020;СберИОС275;;;;;97,7;98,8;;0;0;0
04.08.2020;ВТБ Б-1-79;;;;;87,5;99,53;;0;0;0
04.08.2020;ВТБ Б-1-80;100,56;100;100;100,85;100,56;101,54;100,27;378;379011,3;7
